feature_index,meaning,block_type,importance_impurity
3144,Na__std__OFM_component_30,species_block,0.0
3145,Na__std__OFM_component_31,species_block,0.0
3146,Na__std__atomic_mass_norm,species_block,0.0
3147,Na__std__atomic_number_norm,species_block,0.0
3148,Na__std__atomic_radius_norm,species_block,0.0
3149,Na__std__electron_affinity_norm,species_block,0.0
3150,Nb__count,species_block,1.6555709619198292e-05
3151,Nb__mean__magmom,species_block,2.7838955818348453e-05
3152,Nb__mean__OFM_component_0,species_block,7.988121942248793e-06
3153,Nb__mean__OFM_component_1,species_block,0.0
3154,Nb__mean__OFM_component_2,species_block,0.0
3155,Nb__mean__OFM_component_3,species_block,0.0
3156,Nb__mean__OFM_component_4,species_block,0.0
3157,Nb__mean__OFM_component_5,species_block,0.0
3158,Nb__mean__OFM_component_6,species_block,0.0
3159,Nb__mean__OFM_component_7,species_block,0.0
3160,Nb__mean__OFM_component_8,species_block,0.0
3161,Nb__mean__OFM_component_9,species_block,0.0
3162,Nb__mean__OFM_component_10,species_block,0.0
3163,Nb__mean__OFM_component_11,species_block,1.6861487711028308e-05
3164,Nb__mean__OFM_component_12,species_block,0.0
3165,Nb__mean__OFM_component_13,species_block,0.0
3166,Nb__mean__OFM_component_14,species_block,0.0
3167,Nb__mean__OFM_component_15,species_block,0.0
3168,Nb__mean__OFM_component_16,species_block,0.0
3169,Nb__mean__OFM_component_17,species_block,0.0
3170,Nb__mean__OFM_component_18,species_block,0.0
3171,Nb__mean__OFM_component_19,species_block,0.0
3172,Nb__mean__OFM_component_20,species_block,0.0
3173,Nb__mean__OFM_component_21,species_block,0.0
3174,Nb__mean__OFM_component_22,species_block,0.0
3175,Nb__mean__OFM_component_23,species_block,0.0
3176,Nb__mean__OFM_component_24,species_block,0.0
3177,Nb__mean__OFM_component_25,species_block,0.0
3178,Nb__mean__OFM_component_26,species_block,0.0
3179,Nb__mean__OFM_component_27,species_block,0.0
3180,Nb__mean__OFM_component_28,species_block,0.0
3181,Nb__mean__OFM_component_29,species_block,0.0
3182,Nb__mean__OFM_component_30,species_block,0.0
3183,Nb__mean__OFM_component_31,species_block,0.0
3184,Nb__mean__atomic_mass_norm,species_block,1.772359617347601e-05
3185,Nb__mean__atomic_number_norm,species_block,1.117174381281886e-05
3186,Nb__mean__atomic_radius_norm,species_block,1.531575383959932e-05
3187,Nb__mean__electron_affinity_norm,species_block,1.9821904100547126e-05
3188,Nb__std__magmom,species_block,5.3302179808267846e-08
3189,Nb__std__OFM_component_0,species_block,0.0
3190,Nb__std__OFM_component_1,species_block,0.0
3191,Nb__std__OFM_component_2,species_block,0.0
3192,Nb__std__OFM_component_3,species_block,0.0
3193,Nb__std__OFM_component_4,species_block,0.0
3194,Nb__std__OFM_component_5,species_block,0.0
3195,Nb__std__OFM_component_6,species_block,0.0
3196,Nb__std__OFM_component_7,species_block,0.0
3197,Nb__std__OFM_component_8,species_block,0.0
3198,Nb__std__OFM_component_9,species_block,0.0
3199,Nb__std__OFM_component_10,species_block,0.0
3200,Nb__std__OFM_component_11,species_block,0.0
3201,Nb__std__OFM_component_12,species_block,0.0
3202,Nb__std__OFM_component_13,species_block,0.0
3203,Nb__std__OFM_component_14,species_block,0.0
3204,Nb__std__OFM_component_15,species_block,0.0
3205,Nb__std__OFM_component_16,species_block,0.0
3206,Nb__std__OFM_component_17,species_block,0.0
3207,Nb__std__OFM_component_18,species_block,0.0
3208,Nb__std__OFM_component_19,species_block,0.0
3209,Nb__std__OFM_component_20,species_block,0.0
3210,Nb__std__OFM_component_21,species_block,0.0
3211,Nb__std__OFM_component_22,species_block,0.0
3212,Nb__std__OFM_component_23,species_block,0.0
3213,Nb__std__OFM_component_24,species_block,0.0
3214,Nb__std__OFM_component_25,species_block,0.0
3215,Nb__std__OFM_component_26,species_block,0.0
3216,Nb__std__OFM_component_27,species_block,0.0
3217,Nb__std__OFM_component_28,species_block,0.0
3218,Nb__std__OFM_component_29,species_block,0.0
3219,Nb__std__OFM_component_30,species_block,0.0
3220,Nb__std__OFM_component_31,species_block,0.0
3221,Nb__std__atomic_mass_norm,species_block,0.0
3222,Nb__std__atomic_number_norm,species_block,0.0
3223,Nb__std__atomic_radius_norm,species_block,0.0
3224,Nb__std__electron_affinity_norm,species_block,0.0
3225,Nd__count,species_block,1.0396132227733825e-05
3226,Nd__mean__magmom,species_block,4.920885491286255e-06
3227,Nd__mean__OFM_component_0,species_block,0.0
3228,Nd__mean__OFM_component_1,species_block,1.465233696267529e-05
3229,Nd__mean__OFM_component_2,species_block,0.0
3230,Nd__mean__OFM_component_3,species_block,0.0
3231,Nd__mean__OFM_component_4,species_block,0.0
3232,Nd__mean__OFM_component_5,species_block,0.0
3233,Nd__mean__OFM_component_6,species_block,0.0
3234,Nd__mean__OFM_component_7,species_block,0.0
3235,Nd__mean__OFM_component_8,species_block,0.0
3236,Nd__mean__OFM_component_9,species_block,0.0
3237,Nd__mean__OFM_component_10,species_block,0.0
3238,Nd__mean__OFM_component_11,species_block,0.0
3239,Nd__mean__OFM_component_12,species_block,0.0
3240,Nd__mean__OFM_component_13,species_block,0.0
3241,Nd__mean__OFM_component_14,species_block,0.0
3242,Nd__mean__OFM_component_15,species_block,0.0
3243,Nd__mean__OFM_component_16,species_block,0.0
3244,Nd__mean__OFM_component_17,species_block,0.0
3245,Nd__mean__OFM_component_18,species_block,0.0
3246,Nd__mean__OFM_component_19,species_block,0.0
3247,Nd__mean__OFM_component_20,species_block,0.0
3248,Nd__mean__OFM_component_21,species_block,7.73522090978532e-06
3249,Nd__mean__OFM_component_22,species_block,0.0
3250,Nd__mean__OFM_component_23,species_block,0.0
3251,Nd__mean__OFM_component_24,species_block,0.0
3252,Nd__mean__OFM_component_25,species_block,0.0
3253,Nd__mean__OFM_component_26,species_block,0.0
3254,Nd__mean__OFM_component_27,species_block,0.0
3255,Nd__mean__OFM_component_28,species_block,0.0
3256,Nd__mean__OFM_component_29,species_block,0.0
3257,Nd__mean__OFM_component_30,species_block,0.0
3258,Nd__mean__OFM_component_31,species_block,0.0
3259,Nd__mean__atomic_mass_norm,species_block,9.732927011718288e-06
3260,Nd__mean__atomic_number_norm,species_block,3.8059441975456357e-06
3261,Nd__mean__atomic_radius_norm,species_block,1.212550404428873e-05
3262,Nd__mean__electron_affinity_norm,species_block,2.6578828083922926e-06
3263,Nd__std__magmom,species_block,0.0
3264,Nd__std__OFM_component_0,species_block,0.0
3265,Nd__std__OFM_component_1,species_block,0.0
3266,Nd__std__OFM_component_2,species_block,0.0
3267,Nd__std__OFM_component_3,species_block,0.0
3268,Nd__std__OFM_component_4,species_block,0.0
3269,Nd__std__OFM_component_5,species_block,0.0
3270,Nd__std__OFM_component_6,species_block,0.0
3271,Nd__std__OFM_component_7,species_block,0.0
3272,Nd__std__OFM_component_8,species_block,0.0
3273,Nd__std__OFM_component_9,species_block,0.0
3274,Nd__std__OFM_component_10,species_block,0.0
3275,Nd__std__OFM_component_11,species_block,0.0
3276,Nd__std__OFM_component_12,species_block,0.0
3277,Nd__std__OFM_component_13,species_block,0.0
3278,Nd__std__OFM_component_14,species_block,0.0
3279,Nd__std__OFM_component_15,species_block,0.0
3280,Nd__std__OFM_component_16,species_block,0.0
3281,Nd__std__OFM_component_17,species_block,0.0
3282,Nd__std__OFM_component_18,species_block,0.0
3283,Nd__std__OFM_component_19,species_block,0.0
3284,Nd__std__OFM_component_20,species_block,0.0
3285,Nd__std__OFM_component_21,species_block,0.0
3286,Nd__std__OFM_component_22,species_block,0.0
3287,Nd__std__OFM_component_23,species_block,0.0
3288,Nd__std__OFM_component_24,species_block,0.0
3289,Nd__std__OFM_component_25,species_block,0.0
3290,Nd__std__OFM_component_26,species_block,0.0
3291,Nd__std__OFM_component_27,species_block,0.0
3292,Nd__std__OFM_component_28,species_block,0.0
3293,Nd__std__OFM_component_29,species_block,0.0
3294,Nd__std__OFM_component_30,species_block,0.0
3295,Nd__std__OFM_component_31,species_block,0.0
3296,Nd__std__atomic_mass_norm,species_block,0.0
3297,Nd__std__atomic_number_norm,species_block,0.0
3298,Nd__std__atomic_radius_norm,species_block,0.0
3299,Nd__std__electron_affinity_norm,species_block,0.0
3300,Ni__count,species_block,0.00022981252275162728
3301,Ni__mean__magmom,species_block,7.255098564404409e-05
3302,Ni__mean__OFM_component_0,species_block,0.0
3303,Ni__mean__OFM_component_1,species_block,2.631316684360341e-05
3304,Ni__mean__OFM_component_2,species_block,0.0
3305,Ni__mean__OFM_component_3,species_block,0.0
3306,Ni__mean__OFM_component_4,species_block,0.0
3307,Ni__mean__OFM_component_5,species_block,0.0
3308,Ni__mean__OFM_component_6,species_block,0.0
3309,Ni__mean__OFM_component_7,species_block,0.0
3310,Ni__mean__OFM_component_8,species_block,0.0
3311,Ni__mean__OFM_component_9,species_block,0.0
3312,Ni__mean__OFM_component_10,species_block,0.0
3313,Ni__mean__OFM_component_11,species_block,0.0
3314,Ni__mean__OFM_component_12,species_block,0.0
3315,Ni__mean__OFM_component_13,species_block,0.0
3316,Ni__mean__OFM_component_14,species_block,0.0
3317,Ni__mean__OFM_component_15,species_block,4.218282314602628e-05
3318,Ni__mean__OFM_component_16,species_block,0.0
3319,Ni__mean__OFM_component_17,species_block,0.0
3320,Ni__mean__OFM_component_18,species_block,0.0
3321,Ni__mean__OFM_component_19,species_block,0.0
3322,Ni__mean__OFM_component_20,species_block,0.0
3323,Ni__mean__OFM_component_21,species_block,0.0
3324,Ni__mean__OFM_component_22,species_block,0.0
3325,Ni__mean__OFM_component_23,species_block,0.0
3326,Ni__mean__OFM_component_24,species_block,0.0
3327,Ni__mean__OFM_component_25,species_block,0.0
3328,Ni__mean__OFM_component_26,species_block,0.0
3329,Ni__mean__OFM_component_27,species_block,0.0
3330,Ni__mean__OFM_component_28,species_block,0.0
3331,Ni__mean__OFM_component_29,species_block,0.0
3332,Ni__mean__OFM_component_30,species_block,0.0
3333,Ni__mean__OFM_component_31,species_block,0.0
3334,Ni__mean__atomic_mass_norm,species_block,5.453525883768747e-05
3335,Ni__mean__atomic_number_norm,species_block,4.970119894561913e-05
3336,Ni__mean__atomic_radius_norm,species_block,5.2382899874403875e-05
3337,Ni__mean__electron_affinity_norm,species_block,8.65162063285246e-05
3338,Ni__std__magmom,species_block,4.4627687392506405e-05
3339,Ni__std__OFM_component_0,species_block,0.0
3340,Ni__std__OFM_component_1,species_block,0.0
3341,Ni__std__OFM_component_2,species_block,0.0
3342,Ni__std__OFM_component_3,species_block,0.0
3343,Ni__std__OFM_component_4,species_block,0.0
3344,Ni__std__OFM_component_5,species_block,0.0
3345,Ni__std__OFM_component_6,species_block,0.0
3346,Ni__std__OFM_component_7,species_block,0.0
3347,Ni__std__OFM_component_8,species_block,0.0
3348,Ni__std__OFM_component_9,species_block,0.0
3349,Ni__std__OFM_component_10,species_block,0.0
3350,Ni__std__OFM_component_11,species_block,0.0
3351,Ni__std__OFM_component_12,species_block,0.0
3352,Ni__std__OFM_component_13,species_block,0.0
3353,Ni__std__OFM_component_14,species_block,0.0
3354,Ni__std__OFM_component_15,species_block,0.0
3355,Ni__std__OFM_component_16,species_block,0.0
3356,Ni__std__OFM_component_17,species_block,0.0
3357,Ni__std__OFM_component_18,species_block,0.0
3358,Ni__std__OFM_component_19,species_block,0.0
3359,Ni__std__OFM_component_20,species_block,0.0
3360,Ni__std__OFM_component_21,species_block,0.0
3361,Ni__std__OFM_component_22,species_block,0.0
3362,Ni__std__OFM_component_23,species_block,0.0
3363,Ni__std__OFM_component_24,species_block,0.0
3364,Ni__std__OFM_component_25,species_block,0.0
3365,Ni__std__OFM_component_26,species_block,0.0
3366,Ni__std__OFM_component_27,species_block,0.0
3367,Ni__std__OFM_component_28,species_block,0.0
3368,Ni__std__OFM_component_29,species_block,0.0
3369,Ni__std__OFM_component_30,species_block,0.0
3370,Ni__std__OFM_component_31,species_block,0.0
3371,Ni__std__atomic_mass_norm,species_block,4.5844211024083873e-07
3372,Ni__std__atomic_number_norm,species_block,0.0
3373,Ni__std__atomic_radius_norm,species_block,1.3110547652200495e-07
3374,Ni__std__electron_affinity_norm,species_block,2.8120995305621033e-06
3375,Np__count,species_block,4.638770377765241e-05
3376,Np__mean__magmom,species_block,2.554149299581765e-05
3377,Np__mean__OFM_component_0,species_block,0.0
3378,Np__mean__OFM_component_1,species_block,1.4477791716228598e-05
3379,Np__mean__OFM_component_2,species_block,0.0
3380,Np__mean__OFM_component_3,species_block,0.0
3381,Np__mean__OFM_component_4,species_block,0.0
3382,Np__mean__OFM_component_5,species_block,0.0
3383,Np__mean__OFM_component_6,species_block,0.0
3384,Np__mean__OFM_component_7,species_block,0.0
3385,Np__mean__OFM_component_8,species_block,1.468300543095096e-05
3386,Np__mean__OFM_component_9,species_block,0.0
3387,Np__mean__OFM_component_10,species_block,0.0
3388,Np__mean__OFM_component_11,species_block,0.0
3389,Np__mean__OFM_component_12,species_block,0.0
3390,Np__mean__OFM_component_13,species_block,0.0
3391,Np__mean__OFM_component_14,species_block,0.0
3392,Np__mean__OFM_component_15,species_block,0.0
3393,Np__mean__OFM_component_16,species_block,0.0
3394,Np__mean__OFM_component_17,species_block,0.0
3395,Np__mean__OFM_component_18,species_block,0.0
3396,Np__mean__OFM_component_19,species_block,0.0
3397,Np__mean__OFM_component_20,species_block,0.0
3398,Np__mean__OFM_component_21,species_block,9.08356681440096e-06
3399,Np__mean__OFM_component_22,species_block,0.0
3400,Np__mean__OFM_component_23,species_block,0.0
3401,Np__mean__OFM_component_24,species_block,0.0
3402,Np__mean__OFM_component_25,species_block,0.0
3403,Np__mean__OFM_component_26,species_block,0.0
3404,Np__mean__OFM_component_27,species_block,0.0
3405,Np__mean__OFM_component_28,species_block,0.0
3406,Np__mean__OFM_component_29,species_block,0.0
3407,Np__mean__OFM_component_30,species_block,0.0
3408,Np__mean__OFM_component_31,species_block,0.0
3409,Np__mean__atomic_mass_norm,species_block,3.846050666782832e-05
3410,Np__mean__atomic_number_norm,species_block,2.0300936944088106e-05
3411,Np__mean__atomic_radius_norm,species_block,2.3466348085027096e-05
3412,Np__mean__electron_affinity_norm,species_block,4.628702573036904e-05
3413,Np__std__magmom,species_block,0.0
3414,Np__std__OFM_component_0,species_block,0.0
3415,Np__std__OFM_component_1,species_block,0.0
3416,Np__std__OFM_component_2,species_block,0.0
3417,Np__std__OFM_component_3,species_block,0.0
3418,Np__std__OFM_component_4,species_block,0.0
3419,Np__std__OFM_component_5,species_block,0.0
3420,Np__std__OFM_component_6,species_block,0.0
3421,Np__std__OFM_component_7,species_block,0.0
3422,Np__std__OFM_component_8,species_block,0.0
3423,Np__std__OFM_component_9,species_block,0.0
3424,Np__std__OFM_component_10,species_block,0.0
3425,Np__std__OFM_component_11,species_block,0.0
3426,Np__std__OFM_component_12,species_block,0.0
3427,Np__std__OFM_component_13,species_block,0.0
3428,Np__std__OFM_component_14,species_block,0.0
3429,Np__std__OFM_component_15,species_block,0.0
3430,Np__std__OFM_component_16,species_block,0.0
3431,Np__std__OFM_component_17,species_block,0.0
3432,Np__std__OFM_component_18,species_block,0.0
3433,Np__std__OFM_component_19,species_block,0.0
3434,Np__std__OFM_component_20,species_block,0.0
3435,Np__std__OFM_component_21,species_block,0.0
3436,Np__std__OFM_component_22,species_block,0.0
3437,Np__std__OFM_component_23,species_block,0.0
3438,Np__std__OFM_component_24,species_block,0.0
3439,Np__std__OFM_component_25,species_block,0.0
3440,Np__std__OFM_component_26,species_block,0.0
3441,Np__std__OFM_component_27,species_block,0.0
3442,Np__std__OFM_component_28,species_block,0.0
3443,Np__std__OFM_component_29,species_block,0.0
3444,Np__std__OFM_component_30,species_block,0.0
3445,Np__std__OFM_component_31,species_block,0.0
3446,Np__std__atomic_mass_norm,species_block,0.0
3447,Np__std__atomic_number_norm,species_block,0.0
3448,Np__std__atomic_radius_norm,species_block,0.0
3449,Np__std__electron_affinity_norm,species_block,0.0
3450,O__count,species_block,0.0006967457886981201
3451,O__mean__magmom,species_block,0.0005638561127645808
3452,O__mean__OFM_component_0,species_block,0.0
3453,O__mean__OFM_component_1,species_block,1.4592528849844403e-05
3454,O__mean__OFM_component_2,species_block,0.0
3455,O__mean__OFM_component_3,species_block,0.0
3456,O__mean__OFM_component_4,species_block,0.0
3457,O__mean__OFM_component_5,species_block,6.546742011675755e-05
3458,O__mean__OFM_component_6,species_block,0.0
3459,O__mean__OFM_component_7,species_block,0.0
3460,O__mean__OFM_component_8,species_block,0.0
3461,O__mean__OFM_component_9,species_block,0.0
3462,O__mean__OFM_component_10,species_block,0.0
3463,O__mean__OFM_component_11,species_block,0.0
3464,O__mean__OFM_component_12,species_block,0.0
3465,O__mean__OFM_component_13,species_block,0.0
3466,O__mean__OFM_component_14,species_block,0.0
3467,O__mean__OFM_component_15,species_block,0.0
3468,O__mean__OFM_component_16,species_block,0.0
3469,O__mean__OFM_component_17,species_block,0.0
3470,O__mean__OFM_component_18,species_block,0.0
3471,O__mean__OFM_component_19,species_block,0.0
3472,O__mean__OFM_component_20,species_block,0.0
3473,O__mean__OFM_component_21,species_block,0.0
3474,O__mean__OFM_component_22,species_block,0.0
3475,O__mean__OFM_component_23,species_block,0.0
3476,O__mean__OFM_component_24,species_block,0.0
3477,O__mean__OFM_component_25,species_block,0.0
3478,O__mean__OFM_component_26,species_block,0.0
3479,O__mean__OFM_component_27,species_block,0.0
3480,O__mean__OFM_component_28,species_block,0.0
3481,O__mean__OFM_component_29,species_block,0.0
3482,O__mean__OFM_component_30,species_block,0.0
3483,O__mean__OFM_component_31,species_block,0.0
3484,O__mean__atomic_mass_norm,species_block,1.1372558600219503e-05
3485,O__mean__atomic_number_norm,species_block,2.6912810472222526e-05
3486,O__mean__atomic_radius_norm,species_block,1.932942026252957e-05
3487,O__mean__electron_affinity_norm,species_block,2.7180764831711857e-05
3488,O__std__magmom,species_block,0.00037540102427858704
3489,O__std__OFM_component_0,species_block,0.0
3490,O__std__OFM_component_1,species_block,0.0
3491,O__std__OFM_component_2,species_block,0.0
3492,O__std__OFM_component_3,species_block,0.0
3493,O__std__OFM_component_4,species_block,0.0
3494,O__std__OFM_component_5,species_block,0.0
3495,O__std__OFM_component_6,species_block,0.0
3496,O__std__OFM_component_7,species_block,0.0
3497,O__std__OFM_component_8,species_block,0.0
3498,O__std__OFM_component_9,species_block,0.0
3499,O__std__OFM_component_10,species_block,0.0
3500,O__std__OFM_component_11,species_block,0.0
3501,O__std__OFM_component_12,species_block,0.0
3502,O__std__OFM_component_13,species_block,0.0
3503,O__std__OFM_component_14,species_block,0.0
3504,O__std__OFM_component_15,species_block,0.0
3505,O__std__OFM_component_16,species_block,0.0
3506,O__std__OFM_component_17,species_block,0.0
3507,O__std__OFM_component_18,species_block,0.0
3508,O__std__OFM_component_19,species_block,0.0
3509,O__std__OFM_component_20,species_block,0.0
3510,O__std__OFM_component_21,species_block,0.0
3511,O__std__OFM_component_22,species_block,0.0
3512,O__std__OFM_component_23,species_block,0.0
3513,O__std__OFM_component_24,species_block,0.0
3514,O__std__OFM_component_25,species_block,0.0
3515,O__std__OFM_component_26,species_block,0.0
3516,O__std__OFM_component_27,species_block,0.0
3517,O__std__OFM_component_28,species_block,0.0
3518,O__std__OFM_component_29,species_block,0.0
3519,O__std__OFM_component_30,species_block,0.0
3520,O__std__OFM_component_31,species_block,0.0
3521,O__std__atomic_mass_norm,species_block,0.0
3522,O__std__atomic_number_norm,species_block,0.0
3523,O__std__atomic_radius_norm,species_block,0.0
3524,O__std__electron_affinity_norm,species_block,0.0
3525,Os__count,species_block,3.9072839999230314e-07
3526,Os__mean__magmom,species_block,3.23967434923971e-07
3527,Os__mean__OFM_component_0,species_block,0.0
3528,Os__mean__OFM_component_1,species_block,2.2814936554143928e-07
3529,Os__mean__OFM_component_2,species_block,0.0
3530,Os__mean__OFM_component_3,species_block,0.0
3531,Os__mean__OFM_component_4,species_block,0.0
3532,Os__mean__OFM_component_5,species_block,0.0
3533,Os__mean__OFM_component_6,species_block,0.0
3534,Os__mean__OFM_component_7,species_block,0.0
3535,Os__mean__OFM_component_8,species_block,0.0
3536,Os__mean__OFM_component_9,species_block,0.0
3537,Os__mean__OFM_component_10,species_block,0.0
3538,Os__mean__OFM_component_11,species_block,0.0
3539,Os__mean__OFM_component_12,species_block,0.0
3540,Os__mean__OFM_component_13,species_block,4.373122615192818e-06
3541,Os__mean__OFM_component_14,species_block,0.0
3542,Os__mean__OFM_component_15,species_block,0.0
3543,Os__mean__OFM_component_16,species_block,0.0
3544,Os__mean__OFM_component_17,species_block,0.0
3545,Os__mean__OFM_component_18,species_block,0.0
3546,Os__mean__OFM_component_19,species_block,0.0
3547,Os__mean__OFM_component_20,species_block,0.0
3548,Os__mean__OFM_component_21,species_block,0.0
3549,Os__mean__OFM_component_22,species_block,0.0
3550,Os__mean__OFM_component_23,species_block,0.0
3551,Os__mean__OFM_component_24,species_block,0.0
3552,Os__mean__OFM_component_25,species_block,0.0
3553,Os__mean__OFM_component_26,species_block,0.0
3554,Os__mean__OFM_component_27,species_block,0.0
3555,Os__mean__OFM_component_28,species_block,0.0
3556,Os__mean__OFM_component_29,species_block,0.0
3557,Os__mean__OFM_component_30,species_block,0.0
3558,Os__mean__OFM_component_31,species_block,4.1737526199425175e-05
3559,Os__mean__atomic_mass_norm,species_block,4.5636713313120464e-07
3560,Os__mean__atomic_number_norm,species_block,1.2595652149559738e-08
3561,Os__mean__atomic_radius_norm,species_block,1.62177127142217e-05
3562,Os__mean__electron_affinity_norm,species_block,7.779589345586099e-07
3563,Os__std__magmom,species_block,0.0
3564,Os__std__OFM_component_0,species_block,0.0
3565,Os__std__OFM_component_1,species_block,0.0
3566,Os__std__OFM_component_2,species_block,0.0
3567,Os__std__OFM_component_3,species_block,0.0
3568,Os__std__OFM_component_4,species_block,0.0
3569,Os__std__OFM_component_5,species_block,0.0
3570,Os__std__OFM_component_6,species_block,0.0
3571,Os__std__OFM_component_7,species_block,0.0
3572,Os__std__OFM_component_8,species_block,0.0
3573,Os__std__OFM_component_9,species_block,0.0
3574,Os__std__OFM_component_10,species_block,0.0
3575,Os__std__OFM_component_11,species_block,0.0
3576,Os__std__OFM_component_12,species_block,0.0
3577,Os__std__OFM_component_13,species_block,0.0
3578,Os__std__OFM_component_14,species_block,0.0
3579,Os__std__OFM_component_15,species_block,0.0
3580,Os__std__OFM_component_16,species_block,0.0
3581,Os__std__OFM_component_17,species_block,0.0
3582,Os__std__OFM_component_18,species_block,0.0
3583,Os__std__OFM_component_19,species_block,0.0
3584,Os__std__OFM_component_20,species_block,0.0
3585,Os__std__OFM_component_21,species_block,0.0
3586,Os__std__OFM_component_22,species_block,0.0
3587,Os__std__OFM_component_23,species_block,0.0
3588,Os__std__OFM_component_24,species_block,0.0
3589,Os__std__OFM_component_25,species_block,0.0
3590,Os__std__OFM_component_26,species_block,0.0
3591,Os__std__OFM_component_27,species_block,0.0
3592,Os__std__OFM_component_28,species_block,0.0
3593,Os__std__OFM_component_29,species_block,0.0
3594,Os__std__OFM_component_30,species_block,0.0
3595,Os__std__OFM_component_31,species_block,0.0
3596,Os__std__atomic_mass_norm,species_block,0.0
3597,Os__std__atomic_number_norm,species_block,0.0
3598,Os__std__atomic_radius_norm,species_block,0.0
3599,Os__std__electron_affinity_norm,species_block,0.0
3600,P__count,species_block,2.7124659156256033e-05
3601,P__mean__magmom,species_block,6.617613933170599e-05
3602,P__mean__OFM_component_0,species_block,0.0
3603,P__mean__OFM_component_1,species_block,5.157587879837017e-06
3604,P__mean__OFM_component_2,species_block,0.0
3605,P__mean__OFM_component_3,species_block,0.0
3606,P__mean__OFM_component_4,species_block,9.356183800291766e-06
3607,P__mean__OFM_component_5,species_block,0.0
3608,P__mean__OFM_component_6,species_block,0.0
3609,P__mean__OFM_component_7,species_block,0.0
3610,P__mean__OFM_component_8,species_block,0.0
3611,P__mean__OFM_component_9,species_block,0.0
3612,P__mean__OFM_component_10,species_block,0.0
3613,P__mean__OFM_component_11,species_block,0.0
3614,P__mean__OFM_component_12,species_block,0.0
3615,P__mean__OFM_component_13,species_block,0.0
3616,P__mean__OFM_component_14,species_block,0.0
3617,P__mean__OFM_component_15,species_block,0.0
3618,P__mean__OFM_component_16,species_block,0.0
3619,P__mean__OFM_component_17,species_block,0.0
3620,P__mean__OFM_component_18,species_block,0.0
3621,P__mean__OFM_component_19,species_block,0.0
3622,P__mean__OFM_component_20,species_block,0.0
3623,P__mean__OFM_component_21,species_block,0.0
3624,P__mean__OFM_component_22,species_block,0.0
3625,P__mean__OFM_component_23,species_block,0.0
3626,P__mean__OFM_component_24,species_block,0.0
3627,P__mean__OFM_component_25,species_block,0.0
3628,P__mean__OFM_component_26,species_block,0.0
3629,P__mean__OFM_component_27,species_block,0.0
3630,P__mean__OFM_component_28,species_block,0.0
3631,P__mean__OFM_component_29,species_block,0.0
3632,P__mean__OFM_component_30,species_block,0.0
3633,P__mean__OFM_component_31,species_block,0.0
3634,P__mean__atomic_mass_norm,species_block,1.993966854825779e-05
3635,P__mean__atomic_number_norm,species_block,9.614411654732855e-06
3636,P__mean__atomic_radius_norm,species_block,7.2306545876505075e-06
3637,P__mean__electron_affinity_norm,species_block,5.484185887352348e-06
3638,P__std__magmom,species_block,1.4222217584819222e-05
3639,P__std__OFM_component_0,species_block,0.0
3640,P__std__OFM_component_1,species_block,0.0
3641,P__std__OFM_component_2,species_block,0.0
3642,P__std__OFM_component_3,species_block,0.0
3643,P__std__OFM_component_4,species_block,0.0
3644,P__std__OFM_component_5,species_block,0.0
3645,P__std__OFM_component_6,species_block,0.0
3646,P__std__OFM_component_7,species_block,0.0
3647,P__std__OFM_component_8,species_block,0.0
3648,P__std__OFM_component_9,species_block,0.0
3649,P__std__OFM_component_10,species_block,0.0
3650,P__std__OFM_component_11,species_block,0.0
3651,P__std__OFM_component_12,species_block,0.0
3652,P__std__OFM_component_13,species_block,0.0
3653,P__std__OFM_component_14,species_block,0.0
3654,P__std__OFM_component_15,species_block,0.0
3655,P__std__OFM_component_16,species_block,0.0
3656,P__std__OFM_component_17,species_block,0.0
3657,P__std__OFM_component_18,species_block,0.0
3658,P__std__OFM_component_19,species_block,0.0
3659,P__std__OFM_component_20,species_block,0.0
3660,P__std__OFM_component_21,species_block,0.0
3661,P__std__OFM_component_22,species_block,0.0
3662,P__std__OFM_component_23,species_block,0.0
3663,P__std__OFM_component_24,species_block,0.0
3664,P__std__OFM_component_25,species_block,0.0
3665,P__std__OFM_component_26,species_block,0.0
3666,P__std__OFM_component_27,species_block,0.0
3667,P__std__OFM_component_28,species_block,0.0
3668,P__std__OFM_component_29,species_block,0.0
3669,P__std__OFM_component_30,species_block,0.0
3670,P__std__OFM_component_31,species_block,0.0
3671,P__std__atomic_mass_norm,species_block,0.0
3672,P__std__atomic_number_norm,species_block,0.0
3673,P__std__atomic_radius_norm,species_block,0.0
3674,P__std__electron_affinity_norm,species_block,0.0
3675,Pa__count,species_block,2.696163024242416e-06
3676,Pa__mean__magmom,species_block,4.577522432886627e-07
3677,Pa__mean__OFM_component_0,species_block,0.0
3678,Pa__mean__OFM_component_1,species_block,7.408730593821999e-07
3679,Pa__mean__OFM_component_2,species_block,0.0
3680,Pa__mean__OFM_component_3,species_block,0.0
3681,Pa__mean__OFM_component_4,species_block,0.0
3682,Pa__mean__OFM_component_5,species_block,0.0
3683,Pa__mean__OFM_component_6,species_block,0.0
3684,Pa__mean__OFM_component_7,species_block,0.0
3685,Pa__mean__OFM_component_8,species_block,1.4046753151156788e-07
3686,Pa__mean__OFM_component_9,species_block,0.0
3687,Pa__mean__OFM_component_10,species_block,0.0
3688,Pa__mean__OFM_component_11,species_block,0.0
3689,Pa__mean__OFM_component_12,species_block,0.0
